name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Kaliningrad,2023-06-15,18.5,12.9,16.3,18.5,12.9,16.3,14.7,90.1,2.3,100,25,rain,0,0,32,19.9,22,1016.6,75.9,9.9,,,,,2023-06-15T04:00:35,2023-06-15T21:16:35,0.9,Rain&Partially_cloudy,Partly cloudy throughout the day with rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999;26704099999
Kaliningrad,2023-06-16,21,10.5,16.2,21,10.5,16.2,14.4,90.1,0,0,0,,0,0,28.4,17.9,345.3,1014.4,64.1,7.5,,,,,2023-06-16T04:00:26,2023-06-16T21:17:07,0.94,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-06-17,19.5,15,17.1,19.5,15,17.1,15,87.8,7.3,100,33.33,rain,0,0,18,10.8,345.4,1011.8,84.6,9.4,,,,,2023-06-17T04:00:21,2023-06-17T21:17:35,0.97,Rain&Partially_cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-06-18,20,13,17,20,13,17,14.8,87.5,8,100,4.17,rain,0,0,22.7,18,323.1,1013.8,63.5,8.3,,,,,2023-06-18T04:00:19,2023-06-18T21:18:00,0,Rain&Partially_cloudy,Partly cloudy throughout the day with early morning rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999;26704099999
Kaliningrad,2023-06-19,21,12.5,17.3,21,12.5,17.3,14.6,85.2,0.5,100,4.17,rain,0,0,25.2,14.4,8.7,1015.5,40.7,9.5,,,,,2023-06-19T04:00:21,2023-06-19T21:18:22,0.04,Rain&Partially_cloudy,Clearing in the afternoon with early morning rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999;26704099999
Kaliningrad,2023-06-20,22,11.5,17.6,22,11.5,17.6,15.7,89.5,0,0,0,,0,0,23.8,14.4,12.4,1016.6,45.2,7.9,,,,,2023-06-20T04:00:27,2023-06-20T21:18:40,0.07,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-06-21,30,13.2,21.8,30.2,13.2,21.8,17.1,78.1,2,100,4.17,rain,0,0,37.8,16.4,149.9,1015.1,71.4,7.6,,,,,2023-06-21T04:00:36,2023-06-21T21:18:54,0.11,Rain&Partially_cloudy,Partly cloudy throughout the day with late afternoon rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-06-22,22,13.1,19.3,22,13.1,19.3,16.2,83.2,0.2,100,4.17,rain,0,0,37.8,28.8,286.7,1016.7,45,9.6,,,,,2023-06-22T04:00:49,2023-06-22T21:19:05,0.14,Rain&Partially_cloudy,Partly cloudy throughout the day with early morning rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-06-23,23.5,12,18.3,23.5,12,18.3,14.3,79.3,0.1,100,4.17,rain,0,0,19.8,16.3,274.7,1015.4,60.1,9.7,,,,,2023-06-23T04:01:06,2023-06-23T21:19:11,0.17,Rain&Partially_cloudy,Partly cloudy throughout the day with afternoon rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26704099999
Kaliningrad,2023-06-24,23,13,18.4,23,13,18.4,15.4,84.1,0,0,0,,0,0,27,21.6,292.5,1018.3,57.9,9.1,,,,,2023-06-24T04:01:26,2023-06-24T21:19:15,0.2,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-06-25,23,14,18.9,23,14,18.9,16.2,85.4,0.1,100,4.17,rain,0,0,28.8,21.2,318.8,1017.8,43.3,8.4,,,,,2023-06-25T04:01:49,2023-06-25T21:19:14,0.24,Rain&Partially_cloudy,Partly cloudy throughout the day with afternoon rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-06-26,23,12.2,18.6,23,12.2,18.6,12.7,72.9,0,0,0,,0,0,28.1,18,331.2,1013.7,32.3,9.1,,,,,2023-06-26T04:02:16,2023-06-26T21:19:10,0.25,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999;26704099999
Kaliningrad,2023-06-27,17.5,13,15.2,17.5,13,15.2,14.2,93.8,11.9,100,33.33,rain,0,0,53,19.2,263.5,1007.4,85,10,,,,,2023-06-27T04:02:47,2023-06-27T21:19:02,0.3,Rain&Partially_cloudy,Partly cloudy throughout the day with rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999;26704099999
Kaliningrad,2023-06-28,21,13,17.8,21,13,17.8,15,85.2,5,100,4.17,rain,0,0,27.4,23,306.6,1008.7,55.2,10.2,,,,,2023-06-28T04:03:21,2023-06-28T21:18:50,0.33,Rain&Partially_cloudy,Partly cloudy throughout the day with early morning rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999;26704099999
Kaliningrad,2023-06-29,23,15.3,19.9,23,15.3,19.9,17,84,0,0,0,,0,0,38.9,30.5,296.5,1011,50.8,10.2,,,,,2023-06-29T04:03:58,2023-06-29T21:18:35,0.37,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26701099999;26603099999;26702099999;26706099999;UMKK;26704099999
Kaliningrad,2023-06-30,23.5,13.5,19,23.5,13.5,19,16.1,84.6,0.8,100,8.33,rain,0,0,30.6,21.2,272.4,1008.1,53.5,9.3,,,,,2023-06-30T04:04:38,2023-06-30T21:18:16,0.4,Rain&Partially_cloudy,Partly cloudy throughout the day with late afternoon rain.,rain,26701099999;26603099999;26702099999;UMKK;26607099999;26704099999
Kaliningrad,2023-07-01,22.5,13,18.6,22.5,13,18.6,12.7,71.4,2,100,4.17,rain,0,0,32.4,23.3,266.3,1004.6,74.1,10.2,,,,,2023-07-01T04:05:22,2023-07-01T21:17:53,0.43,Rain&Partially_cloudy,Partly cloudy throughout the day with early morning rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-07-02,20,15,17.2,20,15,17.2,14,82.8,12,100,8.33,rain,0,0,53.8,37.1,250,1000.3,69.8,9.6,,,,,2023-07-02T04:06:09,2023-07-02T21:17:27,0.47,Rain&Partially_cloudy,Partly cloudy throughout the day with rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-07-03,21,12,17,21,12,17,10.4,67.1,0.4,100,4.17,rain,0,0,57.6,37.9,243.5,1005.8,53.4,10.2,,,,,2023-07-03T04:06:59,2023-07-03T21:16:57,0.5,Rain&Partially_cloudy,Partly cloudy throughout the day with morning rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999;26704099999
Kaliningrad,2023-07-04,20.5,12.5,16.4,20.5,12.5,16.4,11.3,73.7,0.1,100,4.17,rain,0,0,59.4,26.8,241.4,1010.2,72.9,10.1,,,,,2023-07-04T04:07:52,2023-07-04T21:16:24,0.53,Rain&Partially_cloudy,Partly cloudy throughout the day with afternoon rain.,rain,26701099999;26603099999;26702099999;UMKK;26607099999;26704099999
Kaliningrad,2023-07-05,25,11,18.6,25,11,18.6,11.8,68.7,0.1,100,4.17,rain,0,0,39.6,18,169.8,1013.9,41.1,10.1,,,,,2023-07-05T04:08:48,2023-07-05T21:15:47,0.57,Rain&Partially_cloudy,Partly cloudy throughout the day with late afternoon rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999;26704099999
Kaliningrad,2023-07-06,21,11.1,18,21,11.1,18,13.5,77.2,1,100,4.17,rain,0,0,29.5,21.6,285.9,1015.6,65.3,10,,,,,2023-07-06T04:09:47,2023-07-06T21:15:06,0.6,Rain&Partially_cloudy,Partly cloudy throughout the day with early morning rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-07-07,22,11,17.4,22,11,17.4,10.7,67.5,0,0,0,,0,0,32.8,23.5,282.2,1021.5,24.1,10,,,,,2023-07-07T04:10:48,2023-07-07T21:14:22,0.64,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-07-08,22.5,11,17.6,22.5,11,17.6,11.7,71.1,0,0,0,,0,0,27,21.6,302,1021.3,38.9,10.2,,,,,2023-07-08T04:11:52,2023-07-08T21:13:35,0.67,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-07-09,23,11.5,18.3,23,11.5,18.3,13.2,75.6,0,0,0,,0,0,29.5,21.6,306.2,1021.2,18.2,9.9,,,,,2023-07-09T04:12:59,2023-07-09T21:12:44,0.71,Clear,Clear conditions throughout the day.,clear-day,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-07-10,21.5,13,18,21.5,13,18,13.6,76.5,0,0,0,,0,0,21.6,18,6.4,1019.4,59.4,9.9,,,,,2023-07-10T04:14:09,2023-07-10T21:11:50,0.75,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-07-11,24,13.5,18.8,24,13.5,18.8,13.2,72.6,0.4,100,8.33,rain,0,0,24.5,18,12.2,1015.9,64.2,10.2,,,,,2023-07-11T04:15:21,2023-07-11T21:10:53,0.78,Rain&Partially_cloudy,Partly cloudy throughout the day with early morning rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-07-12,27.5,10.5,19.7,27.3,10.5,19.6,14.2,75.8,1.3,100,12.5,rain,0,0,34.9,17.4,185.8,1010.5,43.6,10,,,,,2023-07-12T04:16:35,2023-07-12T21:09:53,0.81,Rain&Partially_cloudy,Partly cloudy throughout the day with rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-07-13,23,11.7,18.6,23,11.7,18.6,14.5,79.1,0.5,100,4.17,rain,0,0,33.5,25.2,284.6,1012,53.5,10,,,,,2023-07-13T04:17:52,2023-07-13T21:08:49,0.85,Rain&Partially_cloudy,Partly cloudy throughout the day with early morning rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999;26704099999
Kaliningrad,2023-07-14,22,11.5,17.7,22,11.5,17.7,13.4,77.8,0.5,100,8.33,rain,0,0,37.4,26.4,277.4,1015.4,48.2,10.2,,,,,2023-07-14T04:19:10,2023-07-14T21:07:43,0.88,Rain&Partially_cloudy,Partly cloudy throughout the day with early morning rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999;26704099999
Kaliningrad,2023-07-15,26.3,8.5,19.4,26.3,8.5,19.4,12.2,66.9,0,0,0,,0,0,22.6,22.8,81.4,1015.8,42.1,9.8,,,,,2023-07-15T04:20:31,2023-07-15T21:06:33,0.92,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999;26704099999
Kaliningrad,2023-07-16,31.5,17,21.8,32.4,17,22,16,71.3,0,0,0,,0,0,49.3,30.5,237.6,1012.2,71.7,10.1,,,,,2023-07-16T04:21:54,2023-07-16T21:05:20,0.95,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26701099999;26603099999;26702099999;UMKK;26607099999;26704099999
Kaliningrad,2023-07-17,27.4,14.5,20.3,27.6,14.5,20.3,15.1,74.2,0.6,100,8.33,rain,0,0,34.2,24.9,299.3,1014.4,72.9,10.2,,,,,2023-07-17T04:23:19,2023-07-17T21:04:05,0,Rain&Partially_cloudy,Partly cloudy throughout the day with early morning rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999;26704099999
Kaliningrad,2023-07-18,20.9,12.5,17.5,20.9,12.5,17.5,12.4,74.4,2.1,100,16.67,rain,0,0,60.1,34.1,272,1014.3,59.5,10.2,,,,,2023-07-18T04:24:46,2023-07-18T21:02:46,0.02,Rain&Partially_cloudy,Partly cloudy throughout the day with rain clearing later.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-07-19,20.5,11,15.4,20.5,11,15.4,12.2,82.1,2,100,4.17,rain,0,0,40.3,28.8,248.8,1010.2,59.5,10.2,,,,,2023-07-19T04:26:14,2023-07-19T21:01:25,0.05,Rain&Partially_cloudy,Partly cloudy throughout the day with late afternoon rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999;26704099999
Kaliningrad,2023-07-20,20.2,10.8,15.9,20.2,10.8,15.9,11.3,76,1.5,100,20.83,rain,0,0,34.9,21.6,274.2,1008,49.8,10.2,,,,,2023-07-20T04:27:44,2023-07-20T21:00:01,0.09,Rain&Partially_cloudy,Partly cloudy throughout the day with rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-07-21,19.5,13.5,16.6,19.5,13.5,16.6,12.1,76.3,0.6,100,4.17,rain,0,0,38.9,25.4,269.3,1009.6,65.5,10.1,,,,,2023-07-21T04:29:16,2023-07-21T20:58:35,0.12,Rain&Partially_cloudy,Partly cloudy throughout the day with morning rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-07-22,20.5,13,16.1,20.5,13,16.1,12.8,82.3,3,100,4.17,rain,0,0,42.8,28.8,258.7,1009.9,66.2,10.1,,,,,2023-07-22T04:30:49,2023-07-22T20:57:06,0.15,Rain&Partially_cloudy,Partly cloudy throughout the day with early morning rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999;26704099999
Kaliningrad,2023-07-23,20.5,10,15.7,20.5,9.2,15.7,13.1,85.4,0.9,100,4.17,rain,0,0,39.6,19.7,219.8,1009.7,70.2,9.9,,,,,2023-07-23T04:32:24,2023-07-23T20:55:34,0.19,Rain&Partially_cloudy,Partly cloudy throughout the day with late afternoon rain.,rain,26701099999;26603099999;26702099999;UMKK;26607099999
Kaliningrad,2023-07-24,25,15,19.8,25,15,19.8,15.8,80.2,1,100,4.17,rain,0,0,32.8,23.5,209.9,1003.5,69.6,10,,,,,2023-07-24T04:34:00,2023-07-24T20:54:00,0.22,Rain&Partially_cloudy,Partly cloudy throughout the day with early morning rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-07-25,21.5,13.2,18.3,21.5,13.2,18.3,16,87,1,100,4.17,rain,0,0,42.8,26.9,270.7,999.2,69.4,10,,,,,2023-07-25T04:35:37,2023-07-25T20:52:23,0.25,Rain&Partially_cloudy,Partly cloudy throughout the day with early morning rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999;26704099999
Kaliningrad,2023-07-26,21,12.5,16.5,21,12.5,16.5,12.4,78.8,0,0,0,,0,0,35.2,25.2,285.7,1004.8,55.9,10.2,,,,,2023-07-26T04:37:15,2023-07-26T20:50:45,0.25,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-07-27,21,11.8,16.6,21,11.8,16.6,11.2,73.1,0,0,0,,0,0,31,21.6,268.1,1007.8,44.6,10.2,,,,,2023-07-27T04:38:55,2023-07-27T20:49:03,0.32,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999;26704099999
Kaliningrad,2023-07-28,20.5,11.5,15.5,20.5,11.5,15.5,12.9,85.9,0,0,0,,0,0,28.8,10.8,254.6,1004.3,79.8,10.1,,,,,2023-07-28T04:40:36,2023-07-28T20:47:20,0.35,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999;26704099999
Kaliningrad,2023-07-29,24,11.5,18.5,24,11.5,18.5,13.2,74.5,0,0,0,,0,0,29.2,23.5,249.3,1006.8,51.1,9.8,,,,,2023-07-29T04:42:17,2023-07-29T20:45:35,0.39,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-07-30,22.5,16,19.1,22.5,16,19.1,16.3,84.9,0.3,100,4.17,rain,0,0,43.2,27.1,272.5,1006.1,64.4,10,,,,,2023-07-30T04:44:00,2023-07-30T20:43:47,0.42,Rain&Partially_cloudy,Partly cloudy throughout the day with early morning rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-07-31,22.4,14.5,18.1,22.4,14.5,18.1,14,79.1,0.2,100,4.17,rain,0,0,34.9,21.6,228.2,1006.9,59.7,10.2,,,,,2023-07-31T04:45:43,2023-07-31T20:41:58,0.45,Rain&Partially_cloudy,Partly cloudy throughout the day with morning rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-08-01,19.3,16,18,19.3,16,18,16.6,91.3,4.9,100,45.83,rain,0,0,46.8,17.6,173.4,999.6,87,9.8,,,,,2023-08-01T04:47:28,2023-08-01T20:40:06,0.5,Rain&Partially_cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-08-02,23,16,18.9,23,16,18.9,14.9,79.6,6,100,4.17,rain,0,0,39.6,25.2,214.4,1000.1,79,10.1,,,,,2023-08-02T04:49:12,2023-08-02T20:38:13,0.52,Rain&Partially_cloudy,Partly cloudy throughout the day with early morning rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999;26704099999
Kaliningrad,2023-08-03,25.5,17,20.1,25.5,17,20.1,15.1,74.3,0.6,100,4.17,rain,0,0,53.6,32.4,201.7,997.7,77.1,10,,,,,2023-08-03T04:50:58,2023-08-03T20:36:18,0.56,Rain&Partially_cloudy,Partly cloudy throughout the day with morning rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-08-04,23.5,15.6,19.5,23.5,15.6,19.5,15.7,80,0.1,100,4.17,rain,0,0,39.6,23.5,234.6,1007.1,64.6,10.2,,,,,2023-08-04T04:52:44,2023-08-04T20:34:21,0.59,Rain&Partially_cloudy,Partly cloudy throughout the day with afternoon rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-08-05,20.5,15,18.2,20.5,15,18.2,15.4,84.7,1.9,100,20.83,rain,0,0,28.8,16.1,48.8,1013.3,68.2,9.5,,,,,2023-08-05T04:54:31,2023-08-05T20:32:22,0.62,Rain&Partially_cloudy,Partly cloudy throughout the day with rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-08-06,32,17.5,23,33.1,17.5,23.4,19.2,82.1,48,100,4.17,rain,0,0,51.5,29,81.3,1000,77.3,9.9,,,,,2023-08-06T04:56:18,2023-08-06T20:30:22,0.66,Rain&Partially_cloudy,Partly cloudy throughout the day with morning rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-08-07,21,14.6,17.5,21,14.6,17.5,15,86.3,14,100,4.17,rain,0,0,46.8,25.1,221.5,996.7,89.2,10,,,,,2023-08-07T04:58:06,2023-08-07T20:28:19,0.69,Rain&Partially_cloudy,Partly cloudy throughout the day with early morning rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-08-08,19.5,13,15.5,19.5,13,15.5,10.7,74.9,4,100,4.17,rain,0,0,62.9,34.3,227.5,1003.6,85.5,9.8,,,,,2023-08-08T04:59:55,2023-08-08T20:26:16,0.75,Rain&Partially_cloudy,Partly cloudy throughout the day with early morning rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-08-09,19.5,12,15.1,19.5,12,15.1,10.3,75.5,0.5,100,4.17,rain,0,0,37.8,23.1,214.1,1011.9,58.8,10.2,,,,,2023-08-09T05:01:43,2023-08-09T20:24:11,0.76,Rain&Partially_cloudy,Partly cloudy throughout the day with late afternoon rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999;26704099999
Kaliningrad,2023-08-10,19.5,10.5,14.8,19.5,10.5,14.8,11.1,80.3,0,0,0,,0,0,34.2,21.6,233.8,1018.6,73.1,10.2,,,,,2023-08-10T05:03:32,2023-08-10T20:22:04,0.8,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999;26704099999
Kaliningrad,2023-08-11,20.5,10.4,15.5,20.5,10.4,15.5,10.7,76.4,0,0,0,,0,0,22.3,16.1,349.4,1021.7,43,10.2,,,,,2023-08-11T05:05:21,2023-08-11T20:19:56,0.83,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-08-12,23,9.7,17.8,23,9.7,17.8,12.2,72.2,0,0,0,,0,0,20.2,15.8,61.8,1020.5,59.3,10.2,,,,,2023-08-12T05:07:11,2023-08-12T20:17:47,0.86,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-08-13,23,13.6,18.7,23,13.6,18.7,15.3,81.1,0.5,100,4.17,rain,0,0,37.4,28.8,274.9,1016.4,64.2,9.7,,,,,2023-08-13T05:09:01,2023-08-13T20:15:36,0.9,Rain&Partially_cloudy,Partly cloudy throughout the day with morning rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999;26704099999
Kaliningrad,2023-08-14,25,12.5,19.1,25,12.5,19.1,14.4,77.1,0,0,0,,0,0,20.9,21.6,70.3,1019.4,50.1,10,,,,,2023-08-14T05:10:51,2023-08-14T20:13:24,0.93,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999;26704099999
Kaliningrad,2023-08-15,34,17,24.7,34.1,17,25,16.7,65.4,0,0,0,,0,0,30.2,18,167.6,1017.2,32.9,10,,,,,2023-08-15T05:12:41,2023-08-15T20:11:11,0.97,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-08-16,30.5,17,22.1,31.8,17,22.4,18.3,80.8,0,0,0,,0,0,43.2,28.8,334.6,1018.6,27.4,10.3,,,,,2023-08-16T05:14:31,2023-08-16T20:08:57,0,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26701099999;26603099999;26702099999;26706099999;UMKK;26704099999;26607099999
Kaliningrad,2023-08-17,22,17,19.7,22,17,19.7,17.3,86.3,0.4,100,12.5,rain,0,0,32.4,18,0.2,1021.4,74.1,10.1,,,,,2023-08-17T05:16:22,2023-08-17T20:06:41,0.03,Rain&Partially_cloudy,Partly cloudy throughout the day with morning rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999;26704099999
Kaliningrad,2023-08-18,25,19,21.5,25,19,21.5,20.1,91.9,0,0,0,,0,0,30.5,16.1,43.4,1020.7,72.1,10.1,,,,,2023-08-18T05:18:12,2023-08-18T20:04:24,0.07,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-08-19,29.9,18,23.5,31.2,18,24,19.8,82.1,0.4,100,4.17,rain,0,0,23.4,17.2,88.6,1018.9,38.3,8.5,,,,,2023-08-19T05:20:03,2023-08-19T20:02:07,0.1,Rain&Partially_cloudy,Partly cloudy throughout the day with afternoon rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999;26704099999
Kaliningrad,2023-08-20,28,17,22.5,29.2,17,22.8,19.5,85,0,0,0,,0,0,23.4,17.9,338.4,1018.7,49.1,8.1,,,,,2023-08-20T05:21:53,2023-08-20T19:59:48,0.14,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999;26704099999
Kaliningrad,2023-08-21,22.5,15,19.4,22.5,15,19.4,17.1,87.5,0.1,100,4.17,rain,0,0,42.1,28.8,283.3,1019.3,67.1,9.9,,,,,2023-08-21T05:23:44,2023-08-21T19:57:28,0.17,Rain&Partially_cloudy,Partly cloudy throughout the day with morning rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999;26704099999
Kaliningrad,2023-08-22,22,13,17.7,22,13,17.7,14.5,83.1,0,0,0,,0,0,33.5,24.8,271.6,1018.2,48.1,10.2,,,,,2023-08-22T05:25:35,2023-08-22T19:55:08,0.21,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999;26704099999
Kaliningrad,2023-08-23,22,13.5,18,22,13.5,18,14.6,82.4,0,0,0,,0,0,29.9,23.5,281.7,1017,52.6,10,,,,,2023-08-23T05:27:26,2023-08-23T19:52:46,0.24,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26603099999;26702099999;UMKK;26607099999;26704099999
Kaliningrad,2023-08-24,21.5,13.5,18.3,21.5,13.5,18.3,15.6,84.9,0.5,100,8.33,rain,0,0,35.6,23.5,285.5,1015.8,55.8,10.2,,,,,2023-08-24T05:29:16,2023-08-24T19:50:24,0.25,Rain&Partially_cloudy,Partly cloudy throughout the day with early morning rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999;26704099999
Kaliningrad,2023-08-25,25.8,12,19.3,25.8,12,19.3,14.9,78.3,0,0,0,,0,0,29.2,12.7,170.7,1010.9,86.2,10.2,,,,,2023-08-25T05:31:07,2023-08-25T19:48:01,0.31,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-08-26,25.5,17.5,20.9,25.5,17.5,20.9,19.3,91.1,1.6,100,29.17,rain,0,0,27,12.5,270.7,1008.2,71.5,8.5,,,,,2023-08-26T05:32:58,2023-08-26T19:45:37,0.34,Rain&Partially_cloudy,Partly cloudy throughout the day with rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-08-27,21,17.5,19.3,21,17.5,19.3,17.2,88.3,0.7,100,8.33,rain,0,0,25.2,17.5,3.5,1010,78.3,7.5,,,,,2023-08-27T05:34:48,2023-08-27T19:43:12,0.38,Rain&Partially_cloudy,Partly cloudy throughout the day with late afternoon rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999;26704099999
Kaliningrad,2023-08-28,21,16.6,18.6,21,16.6,18.6,16,85.6,22,100,8.33,rain,0,0,37.1,23.5,301.4,1007.9,77.7,9.2,,,,,2023-08-28T05:36:39,2023-08-28T19:40:47,0.41,Rain&Partially_cloudy,Partly cloudy throughout the day with rain clearing later.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999;26704099999
Kaliningrad,2023-08-29,19.5,15,17.2,19.5,15,17.2,16.1,93.5,2.6,100,20.83,rain,0,0,34.6,26.9,57,1008.1,89.5,9.4,,,,,2023-08-29T05:38:30,2023-08-29T19:38:21,0.44,Rain&Partially_cloudy,Partly cloudy throughout the day with rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
